payment_id,ride_id,user_id,amount,payment_method,payment_status,transaction_id,payment_time
11786,1458,4152,81.54,google_pay,completed,TXN-00011786,2026-03-22 13:52:41
11787,15587,9753,75.25,apple_pay,completed,TXN-00011787,2026-03-23 20:26:37
11788,7106,2916,59.86,paypal,completed,TXN-00011788,2025-04-13 23:57:56
11789,10010,1364,63.77,debit_card,completed,TXN-00011789,2025-05-26 18:41:33
11790,13155,5646,60.35,paypal,completed,TXN-00011790,2026-05-03 19:46:20
11791,2977,6738,107.85,google_pay,completed,TXN-00011791,2025-11-29 01:35:14
11792,503,6508,37.16,credit_card,completed,TXN-00011792,2026-06-13 13:20:40
11793,114,8571,46.59,debit_card,completed,TXN-00011793,2026-01-20 05:41:32
11794,4314,7593,78.74,google_pay,completed,TXN-00011794,2025-04-22 12:28:08
11795,6639,7731,33.27,google_pay,failed,TXN-00011795,2025-08-17 23:13:26
11796,19233,4806,162.28,apple_pay,completed,TXN-00011796,2025-02-22 09:26:12
11797,14415,9206,34.45,debit_card,completed,TXN-00011797,2026-07-17 04:59:52
11798,6333,1969,28.8,google_pay,completed,TXN-00011798,2026-05-05 14:11:07
11799,13024,8071,74.56,google_pay,completed,TXN-00011799,2026-07-02 21:14:34
11800,19395,4026,176.56,credit_card,completed,TXN-00011800,2025-10-24 13:11:54
11801,18530,7291,94.13,debit_card,completed,TXN-00011801,2026-05-22 20:39:27
11802,9692,7540,52.03,credit_card,failed,TXN-00011802,2025-11-05 11:01:12
11803,3787,4457,130.24,debit_card,completed,TXN-00011803,2025-06-07 12:18:16
11804,6243,3307,30.18,credit_card,completed,TXN-00011804,2025-06-15 01:38:42
11805,3841,2009,76.5,apple_pay,completed,TXN-00011805,2025-07-09 16:43:23
11806,17235,93,61.99,paypal,completed,TXN-00011806,2025-07-11 06:27:38
11807,8489,6701,76.62,paypal,completed,TXN-00011807,2025-02-28 08:14:12
11808,1424,1319,108.74,google_pay,completed,TXN-00011808,2025-01-21 03:53:26
11809,5886,7905,53.61,debit_card,completed,TXN-00011809,2026-07-07 15:38:02
11810,12830,83,45.87,google_pay,completed,TXN-00011810,2026-07-18 08:10:04
11811,14534,6532,84.89,apple_pay,completed,TXN-00011811,2026-07-19 01:02:39
11812,12512,2406,83.08,debit_card,completed,TXN-00011812,2025-07-29 18:59:39
11813,12216,1801,57.1,apple_pay,completed,TXN-00011813,2026-02-28 17:26:27
11814,5168,2271,43.73,credit_card,completed,TXN-00011814,2025-08-09 17:44:42
11815,10671,7935,52.77,apple_pay,failed,TXN-00011815,2025-12-08 19:17:32
11816,14212,7098,15.86,paypal,failed,TXN-00011816,2025-05-28 19:49:00
11817,1064,5099,29.07,debit_card,completed,TXN-00011817,2026-06-23 15:49:44
11818,6043,915,72.02,apple_pay,completed,TXN-00011818,2025-01-09 15:59:55
11819,7419,5003,28.23,google_pay,completed,TXN-00011819,2025-03-02 02:35:51
11820,18829,5786,41.96,debit_card,completed,TXN-00011820,2025-05-24 16:50:16
11821,2624,5134,77.22,google_pay,completed,TXN-00011821,2025-11-21 11:28:58
11822,6164,6399,53.66,paypal,completed,TXN-00011822,2025-09-08 14:14:47
11823,16349,9543,39.57,credit_card,completed,TXN-00011823,2025-01-23 19:00:17
11824,15147,8647,147.3,google_pay,completed,TXN-00011824,2026-01-28 21:46:31
11825,9229,5102,30.47,debit_card,completed,TXN-00011825,2025-01-16 08:15:21
11826,14812,4438,30.48,google_pay,completed,TXN-00011826,2025-10-19 13:54:41
11827,1593,5894,68.21,apple_pay,completed,TXN-00011827,2025-11-17 14:57:05
11828,4292,1831,67.4,debit_card,completed,TXN-00011828,2026-02-02 19:03:56
11829,4841,4826,69.67,debit_card,completed,TXN-00011829,2025-05-08 06:10:41
11830,17429,8430,81.47,credit_card,completed,TXN-00011830,2026-06-29 00:47:38
11831,1492,7075,88.68,credit_card,completed,TXN-00011831,2025-12-06 15:23:43
11832,13681,7546,112.55,apple_pay,refunded,TXN-00011832,2025-07-27 14:00:49
11833,8752,1038,72.44,paypal,completed,TXN-00011833,2025-12-26 08:08:35
11834,6306,3175,29.2,apple_pay,completed,TXN-00011834,2025-04-16 03:30:58
11835,1601,8581,59.19,paypal,refunded,TXN-00011835,2025-05-11 00:05:22
11836,15970,2693,25.17,google_pay,completed,TXN-00011836,2025-05-10 09:00:09
11837,16254,5905,63.16,google_pay,completed,TXN-00011837,2025-07-23 17:31:28
11838,15657,4568,28.04,apple_pay,failed,TXN-00011838,2026-05-16 20:04:56
11839,14486,7030,50.15,google_pay,completed,TXN-00011839,2026-04-02 21:32:50
11840,11134,1918,59.0,apple_pay,completed,TXN-00011840,2025-12-01 12:17:20
11841,7363,815,43.69,apple_pay,completed,TXN-00011841,2026-01-31 16:20:00
11842,13277,1633,69.66,apple_pay,completed,TXN-00011842,2025-04-30 16:18:31
11843,3413,6722,40.92,google_pay,completed,TXN-00011843,2025-02-25 04:54:15
11844,16189,5787,46.26,debit_card,completed,TXN-00011844,2025-11-27 11:20:46
11845,17603,848,35.62,apple_pay,completed,TXN-00011845,2025-03-21 06:20:13
11846,15090,4208,38.02,credit_card,completed,TXN-00011846,2025-09-07 05:34:40
11847,809,1163,90.76,credit_card,completed,TXN-00011847,2025-03-27 10:52:54
11848,558,2278,58.85,apple_pay,completed,TXN-00011848,2026-04-14 17:49:06
11849,16496,65,25.97,paypal,completed,TXN-00011849,2026-06-18 17:18:24
11850,18471,9762,25.4,credit_card,completed,TXN-00011850,2025-05-02 13:51:10
11851,9557,6606,27.38,credit_card,completed,TXN-00011851,2026-03-25 23:35:53
11852,9947,2129,28.93,google_pay,completed,TXN-00011852,2025-12-20 10:59:20
11853,2798,9659,34.88,paypal,completed,TXN-00011853,2025-03-07 16:33:05
11854,12442,3223,22.02,paypal,completed,TXN-00011854,2025-05-31 18:38:17
11855,19283,991,87.91,debit_card,completed,TXN-00011855,2025-08-01 00:42:12
11856,2474,8550,42.11,apple_pay,completed,TXN-00011856,2026-03-04 07:23:43
11857,13381,1062,52.58,google_pay,completed,TXN-00011857,2025-07-13 20:17:04
11858,13182,113,49.34,credit_card,completed,TXN-00011858,2026-05-02 20:15:30
11859,3522,7409,53.58,google_pay,completed,TXN-00011859,2025-04-30 11:01:49
11860,2401,9208,60.01,google_pay,completed,TXN-00011860,2025-01-17 06:47:51
11861,17256,5733,45.43,apple_pay,completed,TXN-00011861,2025-10-30 19:25:01
11862,19316,5985,71.49,apple_pay,completed,TXN-00011862,2025-02-16 13:57:51
11863,2352,724,94.51,paypal,completed,TXN-00011863,2026-07-20 14:40:32
11864,3137,3310,105.5,paypal,completed,TXN-00011864,2025-07-07 22:22:16
11865,10287,5348,62.81,credit_card,completed,TXN-00011865,2025-01-11 18:35:41
11866,17418,9179,76.85,paypal,completed,TXN-00011866,2026-06-02 05:42:26
11867,19057,2015,11.33,paypal,completed,TXN-00011867,2026-01-16 22:23:55
11868,4821,4765,27.73,debit_card,completed,TXN-00011868,2025-07-06 11:47:13
11869,11139,6369,141.45,paypal,completed,TXN-00011869,2026-06-20 22:17:27
11870,8120,7711,83.01,apple_pay,completed,TXN-00011870,2025-03-16 13:50:27
11871,15251,9230,27.69,google_pay,completed,TXN-00011871,2025-12-05 02:29:57
11872,19135,4524,62.48,google_pay,completed,TXN-00011872,2025-09-06 17:34:16
11873,6486,3204,42.89,paypal,completed,TXN-00011873,2026-03-10 00:55:51
11874,14900,9835,71.23,debit_card,completed,TXN-00011874,2025-06-01 10:21:38
11875,13858,5246,61.41,debit_card,completed,TXN-00011875,2025-05-20 19:58:35
11876,3047,6097,86.62,paypal,completed,TXN-00011876,2026-03-17 12:05:12
11877,8702,8504,71.95,apple_pay,completed,TXN-00011877,2026-03-24 20:15:15
11878,18928,1424,30.77,apple_pay,failed,TXN-00011878,2026-01-24 16:42:33
11879,6388,3352,59.63,credit_card,completed,TXN-00011879,2026-07-10 22:24:11
11880,17999,3562,19.07,paypal,completed,TXN-00011880,2025-12-05 12:03:55
11881,9273,8536,45.45,apple_pay,completed,TXN-00011881,2026-04-18 12:36:00
11882,14623,5785,125.95,debit_card,completed,TXN-00011882,2025-07-10 16:35:37
11883,10029,4202,65.44,google_pay,completed,TXN-00011883,2026-04-19 20:44:29
11884,19768,7140,69.5,paypal,completed,TXN-00011884,2025-03-09 15:30:20
11885,14276,193,81.41,google_pay,completed,TXN-00011885,2025-02-23 20:11:27
11886,17788,4049,126.3,credit_card,completed,TXN-00011886,2025-07-13 18:32:41
11887,7867,2090,129.38,google_pay,completed,TXN-00011887,2025-11-02 14:39:05
11888,12947,3216,58.05,debit_card,refunded,TXN-00011888,2025-03-26 19:08:02
11889,14413,3152,18.61,paypal,completed,TXN-00011889,2025-06-11 03:32:35
11890,13368,796,79.07,debit_card,completed,TXN-00011890,2025-09-19 11:39:01
11891,6144,2556,23.76,google_pay,completed,TXN-00011891,2025-08-25 22:23:19
11892,10698,2653,62.19,credit_card,completed,TXN-00011892,2026-06-16 16:20:56
11893,18191,2950,65.21,credit_card,completed,TXN-00011893,2026-05-07 17:39:57
11894,3088,9354,25.1,paypal,completed,TXN-00011894,2025-02-09 04:36:11
11895,2247,2279,49.04,debit_card,completed,TXN-00011895,2025-01-06 15:24:23
11896,5906,9248,85.8,credit_card,completed,TXN-00011896,2025-08-19 00:46:49
11897,15020,3878,103.9,google_pay,completed,TXN-00011897,2025-05-05 18:40:16
11898,6522,93,40.08,google_pay,completed,TXN-00011898,2026-07-15 21:48:41
11899,19860,5428,49.31,paypal,completed,TXN-00011899,2026-03-06 18:53:17
11900,3394,9401,37.55,debit_card,completed,TXN-00011900,2026-05-08 03:52:59
11901,9465,4038,83.32,apple_pay,completed,TXN-00011901,2025-06-24 01:14:54
11902,11587,3566,81.0,debit_card,completed,TXN-00011902,2025-02-01 01:32:56
11903,1990,928,42.27,paypal,completed,TXN-00011903,2025-01-27 05:51:58
11904,15241,4237,101.12,apple_pay,completed,TXN-00011904,2026-02-27 05:17:28
11905,3147,6388,62.02,apple_pay,completed,TXN-00011905,2025-08-24 14:41:05
11906,18260,6159,144.53,debit_card,completed,TXN-00011906,2025-02-13 07:40:36
11907,13100,1929,48.84,paypal,completed,TXN-00011907,2026-06-23 10:44:02
11908,3376,1771,63.47,debit_card,refunded,TXN-00011908,2026-01-26 02:39:14
11909,10413,6168,45.03,credit_card,completed,TXN-00011909,2025-10-18 00:47:19
11910,9718,7852,52.57,apple_pay,completed,TXN-00011910,2025-04-04 04:37:12
11911,17977,7181,39.82,google_pay,failed,TXN-00011911,2026-02-05 04:18:13
11912,19168,9136,28.15,google_pay,completed,TXN-00011912,2025-01-19 03:54:35
11913,17036,8342,47.27,credit_card,failed,TXN-00011913,2025-09-09 12:06:09
11914,19671,9555,54.29,paypal,completed,TXN-00011914,2025-12-01 06:21:20
11915,18346,5652,32.02,paypal,refunded,TXN-00011915,2025-12-17 06:06:26
11916,1983,106,27.48,credit_card,completed,TXN-00011916,2026-05-16 00:17:31
11917,14003,4925,35.13,google_pay,completed,TXN-00011917,2025-07-04 21:44:53
11918,14519,9192,53.33,google_pay,completed,TXN-00011918,2025-06-29 17:28:26
11919,11356,5930,50.95,apple_pay,completed,TXN-00011919,2025-02-19 05:04:39
11920,4497,5289,64.0,debit_card,completed,TXN-00011920,2025-07-03 02:43:30
11921,8281,8636,74.93,google_pay,completed,TXN-00011921,2026-04-08 00:49:58
11922,14450,2070,143.72,paypal,completed,TXN-00011922,2026-01-14 12:12:31
11923,10558,7296,71.09,apple_pay,completed,TXN-00011923,2026-06-05 09:52:45
11924,4721,3529,39.07,paypal,completed,TXN-00011924,2025-03-09 09:41:32
11925,9811,7809,59.51,apple_pay,completed,TXN-00011925,2026-01-01 16:51:59
11926,10041,4552,48.52,google_pay,completed,TXN-00011926,2025-04-10 07:12:57
11927,17042,1667,27.32,google_pay,completed,TXN-00011927,2026-06-25 14:34:00
11928,18039,1610,138.23,credit_card,completed,TXN-00011928,2025-07-13 05:38:31
11929,13694,8235,52.3,credit_card,completed,TXN-00011929,2025-01-27 03:05:12
11930,5006,7708,25.39,apple_pay,completed,TXN-00011930,2025-02-14 20:53:47
11931,8015,8404,61.69,paypal,failed,TXN-00011931,2025-08-03 10:45:48
11932,17471,4254,61.72,credit_card,failed,TXN-00011932,2025-07-26 08:36:04
11933,13597,8867,17.47,google_pay,completed,TXN-00011933,2026-06-10 14:37:54
11934,7010,5241,50.66,debit_card,completed,TXN-00011934,2026-04-09 11:46:48
11935,18724,9383,60.24,credit_card,failed,TXN-00011935,2026-03-20 15:49:51
11936,13980,3125,20.87,google_pay,completed,TXN-00011936,2025-12-06 22:51:05
11937,439,8886,44.63,paypal,completed,TXN-00011937,2025-08-26 09:22:24
11938,14804,3764,70.68,paypal,refunded,TXN-00011938,2026-05-01 23:00:11
11939,4389,4469,163.22,debit_card,completed,TXN-00011939,2025-03-24 02:48:11
11940,2861,5856,27.21,apple_pay,completed,TXN-00011940,2025-07-26 02:19:59
11941,9838,8719,87.26,paypal,completed,TXN-00011941,2026-04-10 08:29:10
11942,8496,9480,156.01,google_pay,failed,TXN-00011942,2026-06-29 23:00:30
11943,7617,7577,71.73,credit_card,completed,TXN-00011943,2026-01-05 14:49:19
11944,1431,3604,156.15,debit_card,failed,TXN-00011944,2026-02-16 02:05:52
11945,7510,9179,43.09,credit_card,completed,TXN-00011945,2025-05-12 03:43:57
11946,17346,6712,47.15,paypal,completed,TXN-00011946,2026-02-08 04:36:25
11947,6972,2817,45.25,debit_card,completed,TXN-00011947,2025-09-24 02:17:38
11948,12627,2863,32.56,google_pay,completed,TXN-00011948,2026-03-31 21:37:42
11949,19946,3401,75.45,debit_card,completed,TXN-00011949,2025-06-30 06:48:05
11950,6988,1969,69.91,debit_card,completed,TXN-00011950,2025-04-14 22:41:04
11951,550,8591,92.59,debit_card,completed,TXN-00011951,2025-10-09 19:15:20
11952,18400,8485,77.79,paypal,completed,TXN-00011952,2025-10-27 03:03:26
11953,4209,4475,24.55,apple_pay,completed,TXN-00011953,2025-01-27 10:54:18
11954,10747,6924,17.02,apple_pay,completed,TXN-00011954,2026-01-08 09:23:52
11955,2538,9203,61.31,apple_pay,completed,TXN-00011955,2025-12-16 05:57:13
11956,18967,4494,60.58,paypal,completed,TXN-00011956,2025-08-27 05:40:41
11957,15964,6415,31.98,credit_card,completed,TXN-00011957,2025-07-06 03:18:50
11958,4522,8499,19.25,google_pay,completed,TXN-00011958,2025-04-17 10:43:57
11959,2857,4858,53.5,paypal,completed,TXN-00011959,2025-04-15 08:24:27
11960,10080,3597,69.38,apple_pay,completed,TXN-00011960,2026-03-22 13:21:10
11961,15336,7875,47.87,credit_card,failed,TXN-00011961,2025-11-11 06:39:19
11962,11249,4274,69.12,credit_card,completed,TXN-00011962,2026-05-08 11:10:22
11963,929,4026,112.2,debit_card,failed,TXN-00011963,2026-03-31 23:29:55
11964,5999,5603,61.78,apple_pay,completed,TXN-00011964,2025-03-28 18:09:22
11965,5000,9350,42.3,credit_card,completed,TXN-00011965,2025-06-10 05:26:31
11966,19101,8352,31.38,google_pay,completed,TXN-00011966,2025-06-19 23:20:44
11967,19212,8037,83.17,debit_card,completed,TXN-00011967,2025-09-06 08:49:41
11968,3483,4676,23.79,apple_pay,completed,TXN-00011968,2025-10-10 08:33:58
11969,9680,851,20.11,google_pay,refunded,TXN-00011969,2026-02-04 03:51:23
11970,13026,282,42.6,apple_pay,failed,TXN-00011970,2026-06-27 10:12:13
11971,9685,1739,73.84,apple_pay,completed,TXN-00011971,2025-03-23 01:51:34
11972,5493,6984,55.66,paypal,completed,TXN-00011972,2025-04-04 13:08:48
11973,8552,7449,29.64,google_pay,completed,TXN-00011973,2025-01-03 04:45:03
11974,12141,926,73.69,credit_card,completed,TXN-00011974,2025-10-21 06:57:58
11975,14068,5357,25.84,credit_card,completed,TXN-00011975,2026-02-10 13:18:37
11976,12380,6749,49.17,apple_pay,completed,TXN-00011976,2025-08-24 00:16:27
11977,12840,4855,50.84,google_pay,completed,TXN-00011977,2025-01-25 23:23:29
11978,12214,4148,66.27,credit_card,completed,TXN-00011978,2025-01-21 16:51:55
11979,10628,1301,65.32,google_pay,completed,TXN-00011979,2026-06-18 12:08:35
11980,456,2004,59.38,credit_card,completed,TXN-00011980,2025-05-31 06:41:20
11981,8044,3783,21.74,credit_card,refunded,TXN-00011981,2026-03-25 14:19:26
11982,1452,3368,65.21,google_pay,completed,TXN-00011982,2025-02-14 13:54:09
11983,13425,4766,27.41,google_pay,completed,TXN-00011983,2025-03-16 09:42:04
11984,147,6885,26.31,paypal,completed,TXN-00011984,2025-11-03 22:19:54
11985,18421,4961,74.14,credit_card,failed,TXN-00011985,2026-02-12 16:51:36
11986,15210,9105,74.12,google_pay,completed,TXN-00011986,2025-05-18 06:07:25
11987,10990,1760,73.44,google_pay,completed,TXN-00011987,2025-01-07 07:14:05
11988,19002,9783,41.98,google_pay,completed,TXN-00011988,2025-12-13 13:34:20
11989,14521,1431,76.99,credit_card,completed,TXN-00011989,2025-04-23 11:15:26
11990,17876,2238,75.38,credit_card,completed,TXN-00011990,2025-01-09 15:14:17
11991,14515,1952,84.03,debit_card,completed,TXN-00011991,2025-10-10 15:53:24
11992,5767,9446,66.5,google_pay,failed,TXN-00011992,2026-05-17 07:30:30
11993,6812,6371,57.89,apple_pay,completed,TXN-00011993,2025-04-13 16:37:17
11994,10448,8995,26.78,debit_card,completed,TXN-00011994,2026-03-29 00:27:47
11995,7693,6807,40.87,credit_card,failed,TXN-00011995,2025-09-29 05:44:01
11996,507,8323,74.14,apple_pay,completed,TXN-00011996,2025-01-15 16:44:19
11997,19383,7627,48.8,paypal,completed,TXN-00011997,2026-04-17 04:32:08
11998,16438,2664,62.64,apple_pay,completed,TXN-00011998,2026-02-12 05:19:41
11999,19440,5833,29.26,google_pay,failed,TXN-00011999,2025-03-20 12:24:18
12000,8791,1534,81.18,google_pay,completed,TXN-00012000,2026-07-27 22:14:32
12001,14189,3193,51.09,apple_pay,completed,TXN-00012001,2025-05-26 03:44:47
12002,874,3030,96.31,credit_card,completed,TXN-00012002,2025-03-20 20:19:49
12003,11007,7729,76.75,google_pay,refunded,TXN-00012003,2025-07-13 09:08:14
12004,10418,5352,68.62,apple_pay,completed,TXN-00012004,2026-07-26 20:26:59
12005,12749,4749,78.71,debit_card,completed,TXN-00012005,2025-06-22 12:47:59
12006,5676,3402,54.38,debit_card,completed,TXN-00012006,2025-03-14 10:40:04
12007,8260,2056,57.0,paypal,completed,TXN-00012007,2026-06-03 08:59:08
12008,1596,4212,73.87,google_pay,completed,TXN-00012008,2025-05-06 23:21:04
12009,7833,4989,39.38,debit_card,completed,TXN-00012009,2025-05-28 05:44:59
12010,19579,4033,51.61,credit_card,completed,TXN-00012010,2026-02-27 21:27:46
12011,9791,3104,21.81,credit_card,completed,TXN-00012011,2025-04-17 03:43:36
12012,13388,8804,59.68,apple_pay,completed,TXN-00012012,2026-02-14 14:03:23
12013,1292,5474,70.57,google_pay,completed,TXN-00012013,2025-08-02 11:34:41
12014,12601,3231,95.5,debit_card,completed,TXN-00012014,2025-04-20 08:03:11
12015,16408,6503,70.71,debit_card,failed,TXN-00012015,2025-05-10 03:56:49
12016,7916,6319,52.73,debit_card,completed,TXN-00012016,2026-04-20 12:20:42
12017,11276,534,27.57,google_pay,completed,TXN-00012017,2025-11-10 04:04:04
12018,11526,5840,82.33,paypal,completed,TXN-00012018,2026-02-04 14:37:03
12019,2301,4122,37.64,credit_card,completed,TXN-00012019,2025-05-28 21:33:37
12020,11521,294,60.94,google_pay,completed,TXN-00012020,2025-11-07 16:02:01
12021,2687,7204,36.36,apple_pay,completed,TXN-00012021,2025-12-04 16:05:07
12022,3634,2626,46.1,apple_pay,completed,TXN-00012022,2025-01-20 22:44:21
12023,751,4960,73.23,apple_pay,completed,TXN-00012023,2025-11-03 13:57:58
12024,11002,4769,83.47,paypal,completed,TXN-00012024,2025-04-23 12:02:31
12025,16070,8167,77.76,google_pay,completed,TXN-00012025,2026-04-06 16:58:24
12026,3444,1901,28.27,debit_card,completed,TXN-00012026,2026-04-09 12:43:35
12027,7505,6788,81.88,google_pay,completed,TXN-00012027,2025-07-29 03:02:48
12028,17286,4142,93.38,apple_pay,completed,TXN-00012028,2026-05-27 09:58:05
12029,8085,2742,39.08,credit_card,completed,TXN-00012029,2026-01-10 20:05:16
12030,19005,6377,69.97,apple_pay,completed,TXN-00012030,2026-07-25 23:40:17
12031,15737,5985,110.54,apple_pay,completed,TXN-00012031,2026-03-22 13:43:53
12032,9089,6971,69.33,apple_pay,completed,TXN-00012032,2026-04-04 07:59:12
12033,11853,9602,41.27,debit_card,completed,TXN-00012033,2026-04-14 03:06:20
12034,18138,3636,61.68,paypal,completed,TXN-00012034,2025-08-07 05:17:14
12035,12814,7198,82.99,google_pay,completed,TXN-00012035,2025-08-17 21:31:31
12036,4414,8643,80.89,google_pay,completed,TXN-00012036,2025-11-27 03:30:19
12037,13733,2045,44.14,debit_card,completed,TXN-00012037,2025-04-10 10:14:45
12038,19822,7647,70.54,paypal,completed,TXN-00012038,2025-10-24 11:43:26
12039,8003,3356,20.95,credit_card,completed,TXN-00012039,2026-05-15 15:53:54
12040,17302,479,101.27,debit_card,completed,TXN-00012040,2025-08-10 03:37:04
12041,7751,3985,72.06,paypal,completed,TXN-00012041,2026-04-24 23:58:08
12042,16086,570,58.5,paypal,completed,TXN-00012042,2025-10-14 15:25:11
12043,10145,6100,41.45,debit_card,completed,TXN-00012043,2025-03-23 20:59:44
12044,8828,3499,121.68,apple_pay,refunded,TXN-00012044,2025-12-31 20:33:37
12045,294,2623,140.19,google_pay,failed,TXN-00012045,2025-01-15 04:32:56
12046,6440,3604,51.28,paypal,completed,TXN-00012046,2026-06-08 00:10:57
12047,4619,4218,87.94,paypal,failed,TXN-00012047,2025-01-19 09:17:42
12048,4212,2213,70.91,google_pay,completed,TXN-00012048,2025-03-16 00:39:29
12049,2529,2238,80.98,paypal,completed,TXN-00012049,2025-06-17 19:01:27
12050,9553,3857,20.36,credit_card,completed,TXN-00012050,2026-03-26 10:56:39
12051,11073,5592,75.24,paypal,completed,TXN-00012051,2025-08-09 05:33:57
12052,11730,6742,15.37,debit_card,completed,TXN-00012052,2026-02-20 12:22:11
12053,9122,1092,89.78,credit_card,completed,TXN-00012053,2025-03-04 12:42:18
12054,4098,848,75.27,debit_card,completed,TXN-00012054,2026-05-29 01:06:32
12055,13726,1319,122.37,credit_card,completed,TXN-00012055,2025-09-06 16:31:09
12056,11802,4856,60.55,google_pay,completed,TXN-00012056,2025-06-22 12:18:41
12057,2493,3986,38.4,paypal,completed,TXN-00012057,2025-04-17 16:33:17
12058,2428,830,37.81,apple_pay,failed,TXN-00012058,2025-08-13 10:17:23
12059,11035,8877,73.4,apple_pay,completed,TXN-00012059,2025-12-21 08:09:08
12060,2182,9689,95.68,paypal,completed,TXN-00012060,2025-11-17 17:14:48
12061,9083,1652,88.53,debit_card,completed,TXN-00012061,2025-05-27 06:53:10
12062,19809,9317,80.9,google_pay,completed,TXN-00012062,2025-10-24 06:07:05
12063,18388,472,90.49,credit_card,completed,TXN-00012063,2025-04-12 15:35:14
12064,4298,3314,47.1,debit_card,completed,TXN-00012064,2026-06-21 05:54:14
12065,6397,8148,46.91,credit_card,completed,TXN-00012065,2025-05-04 01:01:05
12066,19244,9143,76.17,google_pay,failed,TXN-00012066,2026-04-08 08:17:36
12067,14035,6636,56.76,apple_pay,completed,TXN-00012067,2025-12-03 08:33:02
12068,18035,2027,76.59,credit_card,completed,TXN-00012068,2026-04-04 15:26:15
12069,19179,7767,107.39,paypal,completed,TXN-00012069,2026-06-26 05:22:25
12070,2417,2424,50.49,google_pay,completed,TXN-00012070,2025-04-08 12:41:16
12071,1617,8520,51.8,debit_card,completed,TXN-00012071,2026-04-12 11:13:13
12072,6537,3821,66.71,credit_card,completed,TXN-00012072,2025-11-14 16:15:14
12073,8276,5812,60.59,paypal,completed,TXN-00012073,2025-05-03 05:24:30
12074,2847,289,15.21,google_pay,completed,TXN-00012074,2025-05-24 17:49:02
12075,16239,11,89.13,debit_card,completed,TXN-00012075,2025-10-05 08:18:11
12076,6734,4735,58.69,debit_card,completed,TXN-00012076,2025-08-09 22:37:11
12077,3520,9249,83.21,credit_card,completed,TXN-00012077,2025-04-03 07:51:38
12078,14898,7962,61.44,google_pay,completed,TXN-00012078,2025-03-03 19:46:17
12079,17212,2111,39.62,apple_pay,completed,TXN-00012079,2026-04-07 12:22:34
12080,396,5747,20.05,debit_card,completed,TXN-00012080,2025-04-17 05:02:41
12081,9259,1701,77.59,google_pay,completed,TXN-00012081,2026-06-24 19:49:50
12082,3612,3063,45.83,google_pay,completed,TXN-00012082,2025-10-12 01:56:08
12083,3755,6922,73.04,apple_pay,completed,TXN-00012083,2025-01-08 05:43:51
12084,12023,4594,60.07,apple_pay,completed,TXN-00012084,2025-05-26 04:22:37
12085,5038,9206,78.9,paypal,completed,TXN-00012085,2025-01-08 12:07:39
12086,8410,2284,67.7,paypal,completed,TXN-00012086,2025-03-03 15:50:32
12087,3913,7035,76.25,debit_card,completed,TXN-00012087,2025-08-27 06:04:05
12088,2708,1995,47.82,debit_card,completed,TXN-00012088,2025-09-21 22:32:43
12089,1386,4253,142.78,paypal,completed,TXN-00012089,2026-02-16 13:03:22
12090,5888,568,41.8,google_pay,completed,TXN-00012090,2026-03-23 06:12:13
12091,12344,4436,64.67,paypal,completed,TXN-00012091,2025-01-09 19:10:19
12092,1425,7824,34.12,debit_card,completed,TXN-00012092,2025-12-11 03:44:47
12093,15071,7716,37.96,paypal,completed,TXN-00012093,2026-04-13 15:46:56
12094,13691,5535,75.71,google_pay,completed,TXN-00012094,2026-03-31 08:39:46
12095,4680,4306,20.03,google_pay,completed,TXN-00012095,2026-01-05 04:49:32
12096,10073,2717,74.07,paypal,completed,TXN-00012096,2025-08-31 03:57:28
12097,3085,1188,35.39,google_pay,completed,TXN-00012097,2025-01-02 10:34:38
12098,17707,4736,96.77,paypal,completed,TXN-00012098,2026-02-04 18:57:52
12099,14630,4456,122.05,debit_card,completed,TXN-00012099,2025-03-09 16:08:37
12100,18024,2495,65.65,apple_pay,completed,TXN-00012100,2025-04-07 06:35:13
12101,6971,6751,83.48,google_pay,completed,TXN-00012101,2026-07-09 12:37:34
12102,12919,7929,40.12,paypal,completed,TXN-00012102,2025-03-22 17:41:35
12103,17501,3908,137.18,google_pay,failed,TXN-00012103,2026-03-02 15:03:00
12104,19184,3962,36.93,paypal,completed,TXN-00012104,2025-10-20 18:43:04
12105,13882,6793,73.8,credit_card,completed,TXN-00012105,2026-02-13 03:05:31
12106,10268,4024,78.11,apple_pay,completed,TXN-00012106,2025-08-19 09:21:35
12107,16217,2293,35.04,paypal,completed,TXN-00012107,2026-05-03 06:37:01
12108,16123,667,76.71,google_pay,completed,TXN-00012108,2025-03-24 14:32:22
12109,17653,8425,134.98,credit_card,completed,TXN-00012109,2025-11-27 16:23:23
12110,4101,7130,146.7,google_pay,completed,TXN-00012110,2026-06-23 18:37:10
12111,5382,1391,95.98,credit_card,completed,TXN-00012111,2025-04-02 17:34:00
12112,10496,6947,110.61,debit_card,completed,TXN-00012112,2025-02-22 00:43:17
12113,2771,6831,47.63,debit_card,completed,TXN-00012113,2025-10-02 03:22:17
12114,13945,1311,23.09,apple_pay,completed,TXN-00012114,2025-11-14 12:45:37
12115,17784,7835,48.03,debit_card,completed,TXN-00012115,2025-12-14 16:03:36
12116,7958,3044,33.19,credit_card,completed,TXN-00012116,2026-04-18 20:52:04
12117,5084,5588,42.01,apple_pay,completed,TXN-00012117,2025-12-23 04:09:15
12118,11991,5947,37.81,credit_card,completed,TXN-00012118,2025-07-16 15:04:43
