rating_id,ride_id,rider_id,driver_id,rating,comment,rated_at
8499,3671,352,7049,5,Clean vehicle,2025-02-04 16:21:39
8500,6484,80,9381,5,,2025-06-24 01:09:28
8501,17877,4163,1689,5,Driver was professional,2025-11-20 08:33:36
8502,10225,8612,5083,3,Could have been better,2026-04-05 15:02:34
8503,13902,5477,5373,5,Clean vehicle,2025-10-30 10:20:45
8504,19737,1267,6227,5,,2025-12-06 18:18:08
8505,14666,1632,5591,5,,2025-12-30 01:03:40
8506,10806,7186,9875,5,Could have been better,2026-05-19 14:52:49
8507,7622,9003,8609,5,Clean vehicle,2026-06-22 23:12:32
8508,16382,1550,8710,5,On time,2025-05-29 15:30:22
8509,980,7415,3424,5,Great ride,2025-11-20 09:17:26
8510,11288,6481,6567,4,Driver was professional,2025-08-22 10:39:31
8511,19068,5303,9820,4,Great ride,2025-04-02 09:01:25
8512,15501,938,4404,3,Good experience,2025-02-14 23:16:46
8513,14398,4440,2659,5,,2025-06-29 01:47:46
8514,11800,9538,1030,4,Driver was professional,2025-11-27 11:34:38
8515,18721,5726,5257,4,Clean vehicle,2025-03-18 19:03:38
8516,19443,2645,6312,5,Clean vehicle,2025-03-04 07:00:33
8517,11899,3056,3822,5,Smooth ride,2025-10-05 23:54:41
8518,6201,6904,3920,5,Great ride,2025-11-17 23:50:45
8519,17856,2690,2154,5,Very friendly driver,2026-05-15 23:36:25
8520,18650,3298,3930,5,Very friendly driver,2025-10-20 19:13:25
8521,14313,2877,2341,5,Great ride,2025-12-05 18:06:15
8522,12509,964,3955,5,Average experience,2025-06-02 15:05:16
8523,19500,9866,1522,4,Great ride,2026-06-21 06:39:10
8524,9843,4072,6956,4,,2026-02-08 09:51:52
8525,5507,9120,4527,5,Clean vehicle,2026-04-30 14:33:25
8526,10751,8359,7634,5,Could have been better,2026-02-05 13:38:55
8527,15083,6004,1859,5,Good experience,2025-08-19 03:11:40
8528,11126,8650,2035,3,Average experience,2025-02-12 13:10:12
8529,5512,5053,4452,4,Good experience,2025-05-11 15:55:15
8530,5279,6369,2900,4,Average experience,2026-07-13 15:32:38
8531,9712,6803,4375,4,On time,2025-04-09 23:01:19
8532,8236,4532,6426,5,Good experience,2025-05-04 01:00:12
8533,13409,2860,2261,5,Driver was professional,2026-03-30 07:39:42
8534,6298,2283,4263,5,On time,2025-03-11 04:40:15
8535,1897,6693,4269,5,Driver was professional,2025-04-01 21:57:06
8536,18765,8258,609,5,,2026-01-04 21:10:05
8537,17033,6834,5530,4,Clean vehicle,2026-06-18 00:15:19
8538,17517,7697,7439,5,,2025-07-22 10:54:27
8539,18350,8184,8212,5,Driver was professional,2026-05-05 21:10:19
8540,9174,6809,3918,5,Average experience,2026-01-28 12:16:01
8541,11343,6648,4742,5,Good experience,2026-02-26 18:47:47
8542,18059,3201,4506,2,Good experience,2025-09-04 04:51:57
8543,1701,651,5311,5,On time,2025-03-19 18:58:21
8544,12910,346,1228,5,Good experience,2025-10-11 12:52:26
8545,4079,7839,3728,5,Good experience,2026-03-05 21:55:04
8546,4467,1311,9371,5,Driver was professional,2025-12-14 05:47:56
8547,12734,9608,3555,4,Driver was professional,2026-05-10 17:02:34
8548,6844,6306,8084,5,On time,2025-02-04 14:45:38
8549,7670,3948,8023,5,Great ride,2025-01-21 10:24:58
8550,7725,7106,7169,4,Clean vehicle,2026-05-05 15:30:31
8551,7218,7161,6879,4,Could have been better,2025-03-20 10:13:30
8552,19268,2402,7860,4,Clean vehicle,2025-08-04 09:18:03
8553,6635,8061,8728,5,Could have been better,2025-03-03 20:52:14
8554,7786,3617,9286,4,Very friendly driver,2026-05-27 02:40:13
8555,3213,2011,661,4,Driver was professional,2026-04-11 18:35:02
8556,14670,1541,3760,1,Good experience,2026-06-26 21:47:35
8557,2095,1691,8356,4,Could have been better,2026-01-28 11:02:08
8558,11211,9014,2034,4,Driver was professional,2026-07-05 10:48:03
8559,4110,6378,5978,5,Very friendly driver,2025-04-01 21:46:12
8560,3497,3851,5268,4,Very friendly driver,2026-05-26 23:47:50
8561,19912,4774,3955,5,Smooth ride,2026-02-13 14:30:11
8562,4994,7174,5376,5,Average experience,2026-06-24 17:19:36
8563,5943,1412,3074,4,Smooth ride,2025-12-18 10:55:48
8564,14246,3573,6866,5,Very friendly driver,2025-11-04 00:45:20
8565,7613,5761,3909,5,Could have been better,2026-04-15 09:56:20
8566,6731,1621,9262,4,Driver was professional,2025-01-13 05:52:37
8567,6181,5480,591,4,Smooth ride,2025-06-12 13:24:26
8568,8405,6287,345,5,Average experience,2025-07-30 13:28:56
8569,1662,3216,5233,5,Smooth ride,2025-03-18 14:58:00
8570,5332,8094,6257,5,Average experience,2025-10-13 17:42:07
8571,1416,3416,6950,5,Smooth ride,2025-09-03 14:51:06
8572,18306,2165,9667,4,Great ride,2025-07-29 03:16:23
8573,16523,6362,1167,5,Good experience,2025-03-17 12:31:42
8574,8976,1391,6747,5,Driver was professional,2025-05-05 14:03:12
8575,6177,5792,1230,5,Average experience,2025-02-10 00:46:26
8576,15033,2079,8127,4,Average experience,2025-03-08 05:29:14
8577,13834,4391,1470,5,Clean vehicle,2025-08-23 09:02:37
8578,15994,8257,9443,4,Very friendly driver,2025-09-08 14:38:43
8579,19839,272,4336,5,Good experience,2026-03-17 11:52:01
8580,11158,268,877,3,On time,2025-09-23 23:18:27
8581,19264,7060,6390,5,Could have been better,2026-05-23 20:00:28
8582,7073,6187,6383,5,Could have been better,2025-08-23 08:55:52
8583,9599,6629,4389,1,,2025-06-13 14:25:58
8584,15928,6953,5537,4,Average experience,2026-02-22 14:18:32
8585,9934,6653,2378,5,Average experience,2025-05-23 08:53:51
8586,17876,2238,4720,5,Very friendly driver,2025-01-09 15:14:17
8587,11556,3725,1735,5,Smooth ride,2025-05-11 13:17:45
8588,174,6099,4870,4,Clean vehicle,2025-12-30 04:42:55
8589,572,1002,1271,5,Good experience,2025-01-13 08:38:05
8590,15301,2052,1851,2,,2026-06-08 18:13:21
8591,1783,4122,5940,5,Smooth ride,2025-07-15 05:55:05
8592,17975,1459,7945,5,,2026-06-17 07:26:38
8593,5030,2825,5760,4,Could have been better,2025-12-19 08:03:15
8594,17547,1827,1123,5,,2025-06-30 13:10:08
8595,13892,1340,1936,2,Could have been better,2025-11-14 09:07:37
8596,4055,2519,9639,1,Smooth ride,2026-02-25 02:09:18
8597,11956,1757,9513,4,Smooth ride,2025-12-19 10:53:02
8598,11272,1364,9664,4,,2025-03-23 04:39:12
8599,16546,3029,9110,5,Clean vehicle,2025-08-02 22:32:18
8600,12634,9221,8240,5,Good experience,2026-04-05 22:16:10
8601,14988,3855,6252,4,Great ride,2026-04-10 08:30:15
8602,888,2960,8032,3,Driver was professional,2026-07-03 00:59:34
8603,656,8622,5084,5,Good experience,2026-03-20 03:23:35
8604,14234,3294,3182,5,On time,2025-02-07 06:42:29
8605,5589,7867,6851,5,,2026-01-14 16:56:19
8606,18348,8146,2928,5,Very friendly driver,2025-05-04 19:20:44
8607,19654,7577,1811,2,Very friendly driver,2026-01-24 22:20:37
8608,3062,3652,3586,2,,2026-03-11 16:58:30
8609,15277,4871,6325,4,On time,2025-11-25 07:26:49
8610,2834,4992,5795,5,Driver was professional,2026-01-11 22:07:34
8611,9195,1431,9788,4,Very friendly driver,2025-06-14 17:32:44
8612,9318,5226,1110,5,On time,2025-03-09 18:29:47
8613,6422,5671,5569,5,On time,2025-01-08 03:14:58
8614,12519,1939,521,5,Average experience,2025-09-06 04:43:27
8615,6691,8119,3405,4,,2025-12-05 14:45:59
8616,3038,1783,7805,5,Good experience,2025-07-27 03:54:19
8617,1338,2753,1595,5,Very friendly driver,2025-11-08 18:29:11
8618,18652,8560,9788,5,Good experience,2025-05-29 08:16:50
8619,3596,172,3888,5,,2025-03-24 15:32:02
8620,12084,2466,3321,3,Smooth ride,2025-03-05 22:52:26
8621,7611,5016,8005,5,On time,2026-05-06 01:08:12
8622,17528,9564,5189,3,On time,2026-06-21 13:55:31
8623,2077,1079,5909,5,,2025-03-09 03:13:12
8624,18096,3337,8818,5,Smooth ride,2026-01-17 20:49:14
8625,4484,4267,2687,3,Great ride,2026-03-01 08:57:13
8626,9761,8789,3007,1,Very friendly driver,2026-04-11 22:22:17
8627,14307,6324,5440,5,Great ride,2025-11-20 16:23:48
8628,8723,4547,8939,4,Great ride,2025-08-02 11:57:42
8629,14034,9328,2224,3,Good experience,2025-05-06 11:05:46
8630,531,109,661,5,Good experience,2025-06-23 00:35:44
8631,2514,5286,8491,4,Very friendly driver,2025-11-30 05:03:25
8632,2420,6209,9610,5,Smooth ride,2025-07-24 15:23:36
8633,16672,1455,3267,4,Very friendly driver,2025-12-30 02:55:43
8634,4371,8559,9102,5,Great ride,2025-03-04 01:21:45
8635,16795,771,2074,4,Could have been better,2025-02-16 08:00:08
8636,9186,4664,1988,5,Good experience,2026-06-01 13:28:21
8637,7,1347,8702,1,Average experience,2025-10-13 20:42:00
8638,5064,5150,4967,5,Clean vehicle,2025-09-03 07:43:25
8639,11867,9881,3789,5,Average experience,2026-05-28 12:43:11
8640,14200,2812,7709,5,,2026-05-14 15:33:21
8641,5210,1717,6133,5,Driver was professional,2026-06-24 12:17:06
8642,10157,3159,855,5,Very friendly driver,2025-12-24 04:47:07
8643,4026,2803,3897,4,Could have been better,2026-03-21 15:02:59
8644,12425,5848,9160,5,Good experience,2026-02-08 07:12:05
8645,3325,3773,566,5,Clean vehicle,2025-04-02 03:47:16
8646,4983,2471,9821,5,Driver was professional,2026-05-28 20:42:50
8647,126,786,8809,5,Could have been better,2025-07-30 17:37:51
8648,3490,4229,8755,4,Clean vehicle,2025-05-23 11:30:38
8649,2281,4869,5656,5,,2025-09-29 04:08:00
8650,9748,3339,7461,5,Great ride,2025-05-15 10:54:13
8651,7582,6157,8870,4,On time,2025-10-21 22:33:54
8652,11688,3621,3596,5,Could have been better,2025-07-03 01:57:19
8653,2449,7480,2286,5,On time,2025-09-01 09:24:09
8654,4027,1310,2595,5,Smooth ride,2025-06-06 06:48:15
8655,13225,1459,6456,5,Good experience,2025-03-19 03:46:45
8656,14172,1168,4545,4,Clean vehicle,2025-01-07 23:04:38
8657,8719,6730,4297,5,Could have been better,2025-04-28 10:40:09
8658,3573,4206,4426,5,Driver was professional,2025-06-13 02:35:56
8659,18631,9939,2608,4,Great ride,2025-12-26 19:23:07
8660,458,5455,267,4,Great ride,2025-02-26 15:55:59
8661,6097,860,2670,5,Great ride,2026-02-19 05:48:27
8662,9275,5595,6339,4,Average experience,2026-01-29 14:48:20
8663,17054,2621,8838,5,Could have been better,2026-03-28 18:48:53
8664,14301,1364,1920,4,Clean vehicle,2026-06-11 11:10:19
8665,12042,9119,9414,5,Average experience,2025-10-11 17:18:21
8666,3601,9986,7285,5,Average experience,2026-03-01 20:44:36
8667,16003,406,2241,5,On time,2026-05-03 10:09:48
8668,14884,1133,36,5,Great ride,2025-02-12 08:19:07
8669,2721,1509,3924,1,Driver was professional,2026-02-09 03:32:20
8670,10000,5342,5501,4,Average experience,2025-02-16 21:36:51
8671,1920,1074,6654,3,Driver was professional,2025-11-21 11:49:35
8672,2236,6472,9583,4,,2026-01-02 19:48:40
8673,14923,9687,385,5,Average experience,2025-09-13 14:46:17
8674,9471,5479,5051,5,Driver was professional,2026-06-26 20:04:37
8675,7856,9206,9620,4,Very friendly driver,2026-04-26 18:10:43
8676,13034,5802,6528,4,Smooth ride,2026-06-18 03:12:45
8677,1487,5886,4003,3,Good experience,2025-04-18 18:39:43
8678,16865,8010,1753,5,Smooth ride,2026-01-06 15:27:49
8679,4542,2135,5537,5,Great ride,2025-02-24 16:36:49
8680,10591,3957,745,4,,2025-01-15 23:52:46
8681,18125,5885,8733,5,Driver was professional,2025-04-13 22:05:30
8682,4000,5685,3084,5,On time,2026-02-28 13:09:16
8683,4367,4805,9596,5,Good experience,2026-07-30 12:20:04
8684,6995,77,7103,3,On time,2025-05-20 22:58:28
8685,6619,7875,3872,5,Average experience,2026-03-08 04:40:51
8686,4900,3973,7429,3,Very friendly driver,2025-08-29 03:14:17
8687,17136,4568,5195,5,Good experience,2025-03-20 10:26:29
8688,14611,8804,743,5,,2026-02-08 07:25:11
8689,17788,4049,5112,4,Very friendly driver,2025-07-13 18:32:41
8690,14299,8628,9403,2,Very friendly driver,2026-02-22 17:28:05
8691,12716,3714,8819,2,Clean vehicle,2026-01-30 17:14:50
8692,8951,6235,4720,5,Smooth ride,2025-07-05 06:37:32
8693,697,7334,8060,4,Driver was professional,2026-03-05 07:15:34
8694,18778,9036,3156,5,,2025-01-19 07:19:17
8695,5333,1779,5334,5,Average experience,2026-01-06 12:28:30
8696,1589,2911,9163,1,Good experience,2026-01-04 17:43:21
8697,5638,7594,6483,5,Smooth ride,2026-05-18 07:05:51
8698,13557,6207,5537,4,Good experience,2026-04-04 09:57:07
8699,14797,2478,9373,4,Could have been better,2026-04-30 00:03:16
8700,15445,4547,6027,5,Great ride,2025-05-21 12:50:03
8701,19267,3130,3596,5,Great ride,2025-06-05 20:03:24
8702,8420,7529,2420,5,Smooth ride,2025-06-06 19:08:29
8703,14073,2662,179,4,Great ride,2026-07-09 10:44:42
8704,1673,5177,2166,5,,2026-07-05 09:00:24
8705,7274,792,7519,3,Clean vehicle,2025-08-28 05:21:00
8706,8722,9969,6756,5,Average experience,2025-07-10 23:41:02
8707,43,4399,6798,5,Clean vehicle,2025-12-21 18:31:17
8708,2265,6578,5891,5,Could have been better,2025-05-02 11:29:30
8709,19071,1178,1772,5,Driver was professional,2025-05-28 09:13:45
8710,18666,9618,9621,4,Driver was professional,2025-03-20 18:43:53
8711,9154,6319,407,4,Smooth ride,2025-08-07 00:19:38
8712,10284,5682,7205,5,Very friendly driver,2025-03-14 01:16:00
8713,12388,6607,3156,4,Very friendly driver,2025-09-21 13:45:38
8714,8843,7481,415,4,Could have been better,2026-06-16 04:58:03
8715,11075,984,2349,5,Good experience,2025-07-02 01:26:08
8716,16724,2316,2002,5,On time,2026-03-17 10:31:31
8717,16238,5726,5506,5,Smooth ride,2025-12-11 22:47:47
8718,4705,5076,5782,5,Average experience,2026-07-04 05:16:12
8719,5655,7996,5328,5,Driver was professional,2026-05-14 19:56:10
8720,14581,6744,3858,5,Good experience,2026-07-09 03:33:39
8721,12794,1991,1817,4,Great ride,2025-02-22 12:34:15
8722,14650,4994,2307,5,Average experience,2026-07-06 22:34:50
8723,18807,2664,1813,5,Very friendly driver,2025-09-26 13:17:47
8724,3464,3752,6073,3,On time,2026-03-01 18:30:08
8725,14551,2506,9090,3,Great ride,2026-05-30 08:36:38
8726,13638,3006,2254,5,Good experience,2026-01-25 13:59:42
8727,6418,2935,6195,5,,2026-03-28 02:24:19
8728,2699,285,8539,5,,2025-01-25 15:36:33
8729,18116,6401,6512,4,Average experience,2025-11-03 06:27:58
8730,2301,4122,1399,4,Average experience,2025-05-28 21:33:37
8731,8778,8898,5575,5,Smooth ride,2025-02-10 18:48:39
8732,14630,4456,5311,5,Good experience,2025-03-09 16:08:37
8733,1364,7516,8729,5,Great ride,2025-05-04 21:59:36
8734,5351,8270,4906,5,Could have been better,2026-03-15 03:01:35
8735,18724,9383,9447,4,On time,2026-03-20 15:49:51
8736,10402,1703,242,4,On time,2025-10-19 02:24:05
8737,11397,4976,9193,5,Smooth ride,2025-05-22 03:36:09
8738,12490,6446,87,5,,2025-12-13 13:59:59
8739,14225,7516,2255,4,Smooth ride,2026-05-22 16:50:58
8740,14749,696,1236,5,On time,2025-06-28 00:27:15
8741,13543,4863,855,4,Very friendly driver,2025-08-08 14:24:56
8742,2635,8414,2068,5,Great ride,2025-12-08 13:30:49
8743,11705,1476,8884,5,Clean vehicle,2025-11-09 13:05:00
8744,17452,2737,6382,4,Good experience,2026-07-04 00:00:46
8745,8438,397,9045,4,Driver was professional,2026-02-03 18:21:27
8746,11300,9702,2236,4,Average experience,2025-02-05 14:29:48
8747,13824,6009,523,5,Very friendly driver,2025-07-13 16:57:58
8748,3533,6004,4176,4,Smooth ride,2025-08-01 22:10:11
8749,7267,1927,2574,2,Clean vehicle,2025-11-04 09:28:00
8750,8877,5135,8423,5,Driver was professional,2026-06-15 07:55:43
8751,283,1998,6456,4,Could have been better,2025-08-29 23:51:49
8752,19932,5003,1796,4,Good experience,2025-03-19 02:25:47
8753,6380,3772,2417,5,Driver was professional,2025-01-12 18:48:33
8754,18923,6721,1532,3,Smooth ride,2025-09-26 05:55:41
8755,10573,9716,8576,5,Great ride,2025-11-20 04:00:35
8756,14525,4945,2508,4,,2026-05-01 21:12:48
8757,280,233,7252,5,Clean vehicle,2025-12-08 19:18:55
8758,15287,6459,1714,3,On time,2025-01-02 19:20:05
8759,15378,1409,6930,4,Could have been better,2025-04-10 16:47:11
8760,7237,4132,5273,5,Driver was professional,2026-05-28 00:20:57
8761,5853,1328,7842,4,Great ride,2025-08-02 09:12:51
8762,9586,4887,987,5,,2026-07-25 22:42:48
8763,5748,639,8922,5,Driver was professional,2025-09-05 20:49:58
8764,3430,2884,9067,4,Average experience,2026-07-12 18:07:31
8765,10096,6635,319,5,On time,2026-03-30 03:55:53
8766,10705,6219,3108,5,Good experience,2025-02-09 22:01:26
8767,10520,7037,1593,3,,2025-11-27 19:27:49
8768,205,9762,9892,5,Great ride,2026-01-16 14:22:51
8769,7321,8777,6592,5,Driver was professional,2025-12-12 03:19:40
8770,10046,9822,216,2,Very friendly driver,2025-07-31 07:34:48
8771,10324,8527,6163,5,Smooth ride,2025-03-02 19:17:25
8772,1583,4914,7033,5,Very friendly driver,2025-03-19 21:34:50
8773,19651,3807,5795,5,Clean vehicle,2025-11-03 23:58:03
8774,9976,4014,1520,4,Clean vehicle,2025-09-01 20:32:49
8775,8856,5072,3502,3,Could have been better,2025-06-18 18:42:31
8776,10492,3687,9967,4,Average experience,2025-11-06 10:39:24
8777,6704,9205,3660,5,Very friendly driver,2025-06-24 05:21:36
8778,716,2052,7617,4,Driver was professional,2026-07-22 01:46:09
8779,4126,6319,566,4,Could have been better,2025-11-27 08:57:25
8780,18811,8983,3058,5,Good experience,2026-04-23 00:19:47
8781,15719,9415,7273,5,Average experience,2025-03-16 05:13:49
8782,2245,1286,4641,4,Could have been better,2025-08-29 09:43:51
8783,9525,4846,6571,5,Very friendly driver,2025-02-06 03:40:32
8784,5957,241,9044,5,Very friendly driver,2026-03-29 18:20:32
8785,17945,3302,2871,5,Driver was professional,2025-08-02 23:56:19
8786,10989,9877,8127,2,Driver was professional,2025-04-01 22:32:56
8787,15458,9920,5923,4,,2025-06-17 01:58:20
8788,13191,7695,8748,5,Clean vehicle,2026-07-01 22:38:50
8789,10503,3552,1941,4,Driver was professional,2025-10-09 08:36:32
8790,193,7117,7757,5,On time,2026-05-10 10:19:55
8791,4279,6973,2608,5,Clean vehicle,2025-03-02 17:09:45
8792,4,7932,1030,5,Average experience,2025-03-01 05:40:04
8793,18242,7334,7008,5,Average experience,2026-06-11 23:07:24
8794,1512,3455,8901,4,Driver was professional,2025-04-08 05:37:47
8795,12614,1944,4612,5,,2025-09-13 18:35:35
8796,7438,4970,2473,5,Great ride,2026-05-08 15:19:56
8797,18245,7873,1822,4,On time,2026-01-24 21:58:54
8798,9242,4392,3040,5,Very friendly driver,2025-10-29 12:55:46
8799,13791,7553,940,5,Average experience,2025-06-19 22:46:03
8800,10022,4071,7920,5,Average experience,2025-10-08 13:58:02
8801,12082,3027,3270,5,Very friendly driver,2025-03-18 07:33:35
8802,8232,2475,7120,5,Clean vehicle,2025-05-08 05:49:14
8803,1707,4909,8760,5,Driver was professional,2025-03-29 18:15:52
8804,19040,6479,1503,3,Could have been better,2025-09-23 15:39:35
8805,1719,4235,2115,5,Good experience,2025-07-22 19:05:19
8806,4480,4562,7203,5,Smooth ride,2025-09-12 17:27:52
8807,1404,2449,660,3,Very friendly driver,2026-06-18 18:28:28
8808,224,7969,3076,4,Clean vehicle,2025-06-28 18:38:14
8809,17047,5939,5794,5,Driver was professional,2025-01-03 07:17:14
8810,11100,2116,5510,5,Smooth ride,2026-03-05 17:59:00
8811,12124,7105,7136,4,Smooth ride,2025-06-06 01:50:41
8812,13660,2634,4733,5,Good experience,2025-04-20 14:19:06
8813,4360,577,6724,4,Average experience,2025-12-14 01:02:31
8814,1842,2150,940,4,,2025-04-17 16:55:54
8815,11962,9416,2362,3,Smooth ride,2025-01-05 06:32:21
8816,4362,2218,59,5,,2026-03-18 08:33:27
8817,15848,7138,5738,5,Average experience,2026-02-15 21:45:37
8818,5354,830,5842,5,Good experience,2025-04-11 22:05:06
8819,15006,3667,208,5,Average experience,2025-08-26 04:28:56
8820,5713,2808,9084,4,,2026-05-09 16:25:15
8821,15759,8020,7508,4,Could have been better,2026-01-07 09:00:45
8822,5934,3934,3493,5,Clean vehicle,2025-08-25 05:20:03
8823,18856,6580,746,4,Could have been better,2025-02-12 14:27:27
8824,79,3499,4156,4,Good experience,2025-07-22 07:33:52
8825,5380,5894,2417,5,Very friendly driver,2025-12-30 05:48:54
8826,7839,7113,5508,5,Good experience,2025-01-22 11:12:25
8827,8443,3320,9222,5,On time,2025-07-04 15:04:07
8828,10342,6653,1140,4,Very friendly driver,2025-12-02 06:03:53
8829,1235,157,5554,3,Could have been better,2026-03-07 18:08:35
8830,9853,5104,9107,4,Very friendly driver,2025-05-08 04:24:52
8831,12800,4793,6679,5,Very friendly driver,2025-05-10 08:24:16
8832,7991,4879,4019,5,Average experience,2025-09-21 22:02:02
8833,9128,4460,2130,3,Smooth ride,2025-07-24 18:10:10
8834,5242,2749,4368,5,Average experience,2025-02-27 20:20:01
8835,14578,8102,8498,5,Great ride,2025-03-02 11:44:33
8836,18362,374,1605,4,Driver was professional,2026-01-28 05:53:00
8837,14770,4287,6867,4,Great ride,2025-03-23 21:14:40
8838,15418,8211,7509,4,Could have been better,2025-05-22 03:23:42
8839,2505,8462,9394,5,Good experience,2025-08-30 06:28:58
8840,13303,6415,3115,5,Clean vehicle,2025-08-02 00:53:54
8841,10310,1596,5899,5,,2025-05-10 02:09:18
8842,5660,3434,5237,5,Average experience,2025-06-30 07:05:19
8843,2463,9833,276,5,Smooth ride,2026-05-17 07:42:36
8844,8568,3160,8351,4,Very friendly driver,2025-02-05 16:10:43
8845,11392,6975,8154,5,Smooth ride,2025-07-02 12:17:36
8846,8601,7576,7602,5,Driver was professional,2026-02-16 02:34:20
8847,16276,8431,1265,1,Could have been better,2025-08-04 14:48:00
8848,15920,755,9748,4,Very friendly driver,2025-12-01 03:10:27
8849,10873,2969,1504,5,Driver was professional,2026-01-15 04:24:20
8850,14213,1738,460,4,Clean vehicle,2026-01-27 08:57:48
8851,708,9898,360,5,Very friendly driver,2026-04-15 00:35:53
8852,4176,3022,1647,5,Clean vehicle,2026-07-24 08:03:01
8853,12440,9514,3336,5,Could have been better,2025-09-15 11:54:22
8854,5782,4536,1348,5,Smooth ride,2025-08-22 18:35:59
8855,892,9769,9145,5,Average experience,2025-02-01 07:07:54
8856,8697,2699,2420,5,,2026-01-27 20:14:00
8857,12907,4165,9930,5,Very friendly driver,2025-11-09 22:20:01
8858,5039,5497,4023,5,Driver was professional,2025-09-15 11:45:04
8859,15187,8373,6827,3,Could have been better,2026-02-04 04:27:42
8860,13619,5879,8317,5,,2025-08-08 09:33:46
8861,17103,1560,2109,5,Driver was professional,2025-08-26 07:21:31
8862,5050,64,8505,3,Smooth ride,2026-07-16 22:59:51
8863,10747,6924,8111,3,Clean vehicle,2026-01-08 09:23:52
8864,7409,4596,3424,5,Driver was professional,2026-06-30 18:27:32
8865,557,3323,5376,1,Great ride,2025-01-21 10:52:25
8866,16340,4985,1201,5,Great ride,2026-07-15 20:10:46
8867,8753,8218,6654,5,Could have been better,2025-04-21 03:22:13
8868,16441,6890,5797,4,Average experience,2025-10-20 09:36:10
8869,11301,5348,1763,5,On time,2026-05-04 08:58:39
8870,14039,988,8060,5,Average experience,2025-09-17 04:53:43
8871,14656,8009,8889,4,Good experience,2025-10-29 03:30:23
8872,15545,6965,5959,5,Great ride,2025-07-29 00:41:17
8873,8544,4955,3572,5,On time,2026-07-24 18:06:21
8874,14681,2379,4523,5,,2025-02-18 23:14:48
8875,13229,6211,7602,5,On time,2025-03-25 20:48:12
8876,11462,1553,6880,3,Clean vehicle,2026-01-13 22:34:20
8877,11802,4856,6227,5,Good experience,2025-06-22 12:18:41
8878,1527,7817,5719,4,Smooth ride,2026-03-22 18:52:49
8879,8353,3702,3280,5,Smooth ride,2025-11-19 06:12:48
8880,16088,1650,3045,5,Average experience,2025-03-04 06:39:52
8881,17328,5128,6917,5,Clean vehicle,2026-07-03 20:23:33
8882,8558,6714,7228,5,Average experience,2025-08-04 15:47:52
8883,19524,1717,7954,5,Good experience,2026-03-13 15:34:41
8884,5236,9052,1389,4,On time,2025-05-11 05:01:10
8885,14945,498,9770,5,Smooth ride,2025-12-08 12:44:03
8886,13954,3741,9287,5,,2025-05-21 13:02:35
8887,12516,7892,2659,5,Great ride,2026-06-22 13:42:51
8888,3623,3009,3793,5,Driver was professional,2026-07-16 21:10:15
8889,1271,9827,5593,4,Could have been better,2025-04-15 03:08:28
8890,15603,6864,9101,5,,2026-04-13 14:26:54
8891,11583,6924,1236,4,,2025-07-01 17:24:51
8892,2712,8343,5508,4,Could have been better,2026-04-04 11:22:31
8893,4207,9737,3774,5,Great ride,2025-02-22 16:00:17
8894,11535,4496,8085,4,Good experience,2025-06-20 01:23:12
8895,18942,4647,4845,5,Clean vehicle,2026-02-07 01:19:37
8896,18956,5454,4247,4,Clean vehicle,2025-09-05 01:50:09
8897,4291,4258,8091,5,Could have been better,2025-11-28 20:10:16
8898,11847,6855,8402,3,,2026-07-10 14:40:22
8899,9835,8898,350,5,Driver was professional,2025-12-23 14:30:00
8900,12344,4436,9155,5,Clean vehicle,2025-01-09 19:10:19
8901,7148,7585,6243,5,Smooth ride,2025-05-25 13:43:38
8902,8145,2908,9261,5,Could have been better,2025-11-06 02:55:51
8903,9755,2733,5963,5,Very friendly driver,2025-04-05 18:12:22
8904,9158,6244,1624,5,Driver was professional,2025-07-24 08:44:12
8905,12456,3975,2345,2,Driver was professional,2025-12-09 17:48:03
8906,679,6342,9587,5,Great ride,2025-04-25 16:29:20
8907,7712,4760,6880,5,Great ride,2025-04-25 10:33:26
8908,11442,7810,2939,4,Smooth ride,2025-11-02 08:36:45
8909,12753,7735,7439,5,On time,2025-10-03 03:24:32
8910,1322,1607,8640,1,Average experience,2025-10-14 07:29:15
8911,5820,8666,5762,5,Could have been better,2025-10-19 02:54:59
8912,8121,3512,1786,5,Clean vehicle,2026-05-11 04:16:04
8913,5110,9311,8495,5,Smooth ride,2025-07-06 14:28:14
8914,7891,7918,1183,4,Driver was professional,2025-09-25 17:22:23
8915,14050,913,4641,4,,2026-05-16 17:18:17
8916,8087,4455,2659,4,On time,2025-08-20 13:48:52
8917,705,4736,4609,5,Could have been better,2026-03-01 06:29:46
8918,6919,9458,5924,5,Good experience,2025-03-10 05:51:25
8919,1732,1033,1778,4,Smooth ride,2026-02-17 21:22:22
8920,3247,7417,8621,5,Clean vehicle,2026-07-16 14:45:19
8921,18359,5862,9829,5,Very friendly driver,2025-08-18 11:13:49
8922,2756,1039,4704,5,Smooth ride,2025-05-26 17:40:40
8923,12370,9605,8505,5,Could have been better,2025-02-20 23:42:58
8924,11785,1577,2168,4,Clean vehicle,2025-07-06 01:03:30
8925,1620,8885,6692,5,Could have been better,2026-01-08 21:39:06
8926,12074,2631,9596,5,Good experience,2026-04-10 21:58:33
8927,19229,5016,2341,4,Smooth ride,2026-04-29 02:24:01
8928,18058,290,421,4,On time,2025-08-28 03:24:57
8929,2347,3648,5775,5,Good experience,2026-03-20 15:24:14
