ride_id,rider_id,driver_id,requested_at,pickup_time,dropoff_time,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,distance_km,fare,surge_multiplier,status,cancellation_reason
16572,8902,8828,2025-10-18 18:47:25,2025-10-18 18:56:25,2025-10-18 19:32:25,44.539094,-76.923014,43.806517,-70.053834,13.99,40.08,1.0,completed,
16573,5855,9032,2025-03-07 00:24:34,2025-03-07 00:35:34,2025-03-07 01:20:34,45.072503,-64.115569,43.818841,-79.789013,35.56,80.98,1.0,completed,
16574,7714,3451,2025-12-27 15:51:01,2025-12-27 16:00:01,2025-12-27 16:52:01,44.602683,-65.886077,43.508894,-69.580706,30.92,75.31,1.0,completed,
16575,1889,7019,2026-05-29 20:51:57,,,43.685711,-79.205763,44.081751,-76.754827,0,0,1.0,in_progress,
16576,1694,8828,2025-08-04 19:56:47,2025-08-04 20:08:47,2025-08-04 20:17:47,44.963314,-66.965266,43.727354,-68.23453,12.6,28.2,1.0,completed,
16577,9368,3660,2026-03-03 20:12:12,,,43.412035,-64.046442,44.879838,-74.514174,0,0,1.0,cancelled,driver_cancelled
16578,2080,3835,2025-09-01 14:26:16,2025-09-01 14:41:16,2025-09-01 15:24:16,45.259898,-70.414586,43.084109,-76.317445,10.14,35.8,1.0,completed,
16579,2692,1525,2025-06-26 18:42:46,2025-06-26 18:55:46,2025-06-26 19:33:46,44.273461,-75.397353,44.487021,-71.046909,16.81,45.72,1.0,completed,
16580,3670,496,2025-12-11 09:09:15,2025-12-11 09:15:15,2025-12-11 09:51:15,45.407888,-79.702705,44.423855,-73.532476,27.42,76.3,1.2,completed,
16581,3055,3870,2025-07-26 22:47:55,2025-07-26 23:02:55,2025-07-26 23:56:55,43.088121,-75.869315,44.708087,-71.765043,10.94,61.57,1.5,completed,
16582,5229,7362,2025-12-16 09:55:00,2025-12-16 10:06:00,2025-12-16 10:32:00,43.050891,-65.665063,44.260854,-65.715072,23.25,52.79,1.0,completed,
16583,9745,4609,2025-05-22 22:11:38,,,44.923005,-73.126668,43.403605,-73.404753,0,0,1.0,cancelled,rider_cancelled
16584,7916,4097,2025-07-08 16:59:06,2025-07-08 17:10:06,2025-07-08 18:07:06,44.918567,-74.054504,44.101524,-67.554184,1.36,50.66,2.0,completed,
16585,8030,7931,2025-02-22 16:09:09,2025-02-22 16:18:09,2025-02-22 16:42:09,44.421113,-64.921648,45.036332,-68.546699,8.1,51.15,2.0,completed,
16586,3775,6554,2026-05-09 10:52:15,,,44.324254,-75.042244,43.434793,-68.27717,0,0,1.0,cancelled,other
16587,8178,6258,2026-04-17 08:29:06,,,44.978227,-66.016962,45.209291,-66.483475,0,0,1.0,cancelled,driver_cancelled
16588,6803,4476,2025-03-11 03:02:54,2025-03-11 03:12:54,2025-03-11 03:41:54,44.825659,-64.544895,44.926875,-66.604328,5.39,45.16,2.0,completed,
16589,9741,9190,2026-07-10 15:41:11,2026-07-10 15:49:11,2026-07-10 16:30:11,44.300276,-74.080855,43.983577,-73.195887,13.23,48.6,1.2,completed,
16590,5884,1264,2025-02-08 10:40:57,2025-02-08 10:54:57,2025-02-08 11:27:57,45.177577,-74.60393,43.001128,-73.115563,7.08,53.88,2.0,completed,
16591,3176,8298,2025-10-30 00:24:18,2025-10-30 00:37:18,2025-10-30 01:18:18,43.346906,-74.865287,44.698598,-68.696811,9.09,66.52,2.0,completed,
16592,7769,1152,2026-01-14 01:19:14,2026-01-14 01:22:14,2026-01-14 01:40:14,43.08742,-68.194802,44.409756,-78.30217,9.47,25.87,1.0,completed,
16593,9592,1536,2025-01-19 19:10:00,2025-01-19 19:18:00,2025-01-19 20:06:00,44.325136,-79.692161,44.707372,-73.758242,9.63,43.98,1.2,completed,
16594,5668,1132,2025-02-06 07:48:18,2025-02-06 07:51:18,2025-02-06 08:07:18,43.523904,-67.699799,43.050802,-66.354326,33.49,67.21,1.0,completed,
16595,4820,5518,2025-08-26 08:30:32,2025-08-26 08:45:32,2025-08-26 09:43:32,45.485831,-66.537531,44.347857,-64.658329,36.2,129.98,1.5,completed,
16596,8379,4141,2026-01-21 09:21:45,2026-01-21 09:27:45,2026-01-21 09:45:45,43.859825,-71.506685,43.676141,-72.009381,9.42,30.94,1.2,completed,
16597,4571,4952,2026-04-05 15:27:48,2026-04-05 15:39:48,2026-04-05 16:03:48,43.700295,-76.799548,44.633102,-66.650228,39.58,80.66,1.0,completed,
16598,9454,3049,2025-07-05 23:36:23,2025-07-05 23:41:23,2025-07-06 00:33:23,44.920066,-77.050538,43.563214,-71.202901,24.45,63.99,1.0,completed,
16599,2761,3677,2025-06-11 13:09:38,,,45.436342,-71.030441,43.232022,-73.391965,0,0,1.0,requested,
16600,4153,4198,2025-03-18 13:15:33,2025-03-18 13:21:33,2025-03-18 14:15:33,44.189858,-74.277088,44.212866,-70.156519,18.24,53.82,1.0,completed,
16601,8163,2443,2025-01-30 22:25:01,,,43.895435,-66.945686,43.369092,-70.640785,0,0,1.0,in_progress,
16602,7868,7763,2026-04-25 05:32:21,2026-04-25 05:35:21,2026-04-25 06:25:21,44.752817,-78.280331,43.114821,-67.748128,25.17,77.46,1.2,completed,
16603,4802,3847,2025-09-19 10:19:21,,,44.948315,-74.150407,43.04574,-64.986658,0,0,1.0,in_progress,
16604,9606,2446,2026-02-21 08:21:22,,,44.718048,-74.580439,44.522469,-71.047533,0,0,1.0,in_progress,
16605,2158,6595,2026-03-28 11:39:26,,,43.032675,-75.275916,44.74335,-71.930701,0,0,1.0,cancelled,driver_cancelled
16606,9258,4162,2026-05-06 14:10:57,2026-05-06 14:18:57,2026-05-06 15:01:57,44.587374,-76.08726,43.897744,-71.032672,8.96,33.73,1.0,completed,
16607,3149,1645,2025-09-08 07:41:03,2025-09-08 07:52:03,2025-09-08 08:32:03,44.260341,-74.459393,44.726751,-70.918238,30.77,70.85,1.0,completed,
16608,3403,8152,2025-06-13 09:04:43,2025-06-13 09:08:43,2025-06-13 09:44:43,43.758405,-63.580359,43.034221,-68.732347,6.92,27.71,1.0,completed,
16609,1408,465,2025-03-12 15:51:25,2025-03-12 15:55:25,2025-03-12 16:18:25,44.105131,-64.517557,44.341687,-66.847056,14.79,36.93,1.0,completed,
16610,3340,1265,2025-09-08 08:43:52,2025-09-08 08:54:52,2025-09-08 09:08:52,43.064032,-75.881159,43.090646,-78.315614,15.5,35.02,1.0,completed,
16611,1590,8825,2025-07-02 08:35:39,2025-07-02 08:45:39,2025-07-02 09:36:39,43.478293,-76.978551,43.696593,-70.559752,13.05,43.69,1.0,completed,
16612,1248,6107,2025-11-11 08:18:00,,,45.040018,-72.943747,43.85671,-69.93629,0,0,1.0,in_progress,
16613,5046,3058,2025-12-13 03:19:27,2025-12-13 03:29:27,2025-12-13 04:04:27,44.846461,-63.696518,44.238792,-63.818685,6.77,54.2,2.0,completed,
16614,1455,8309,2025-06-10 10:04:17,2025-06-10 10:08:17,2025-06-10 10:50:17,45.201684,-67.480439,44.150181,-74.922534,3.77,24.3,1.0,completed,
16615,2425,6732,2025-12-20 04:45:43,2025-12-20 04:54:43,2025-12-20 05:05:43,44.479734,-74.48822,44.240018,-74.688192,19.1,40.28,1.0,completed,
16616,5216,4554,2026-06-17 14:44:05,2026-06-17 14:52:05,2026-06-17 15:09:05,44.376754,-63.810264,44.384961,-63.929299,36.74,109.87,1.5,completed,
16617,9869,4698,2026-03-13 21:32:44,,,43.135517,-78.138374,44.592769,-77.872608,0,0,1.0,cancelled,driver_cancelled
16618,9940,1338,2026-04-22 13:50:02,2026-04-22 13:53:02,2026-04-22 14:31:02,44.329293,-77.883778,44.115337,-77.678677,35.01,77.57,1.0,completed,
16619,1806,1714,2025-01-06 23:57:12,2025-01-07 00:10:12,2025-01-07 00:32:12,44.973005,-70.232245,44.463442,-69.061095,9.81,33.44,1.2,completed,
16620,7764,9757,2026-02-14 03:37:50,2026-02-14 03:41:50,2026-02-14 03:58:50,45.421466,-68.167618,45.393746,-74.751812,12.17,30.25,1.0,completed,
16621,6165,8309,2025-06-21 05:10:35,,,44.763543,-71.181421,43.768658,-73.865117,0,0,1.0,cancelled,driver_too_far
16622,6336,4916,2026-04-07 21:16:33,2026-04-07 21:21:33,2026-04-07 21:33:33,43.405674,-75.743193,43.958782,-75.043936,20.43,42.95,1.0,completed,
16623,1684,9568,2025-04-13 05:21:14,2025-04-13 05:24:14,2025-04-13 05:59:14,43.529385,-66.716767,44.553172,-79.559947,30.79,69.13,1.0,completed,
16624,5387,5705,2025-03-27 22:53:57,2025-03-27 23:05:57,2025-03-28 00:04:57,43.178276,-78.625816,43.256035,-65.92041,20.28,70.97,1.2,completed,
16625,4993,6529,2026-07-20 01:07:23,2026-07-20 01:21:23,2026-07-20 02:20:23,43.045946,-78.875615,45.21278,-70.20909,38.2,90.5,1.0,completed,
16626,6882,7763,2025-12-08 02:47:28,2025-12-08 02:54:28,2025-12-08 03:08:28,43.143912,-73.229173,44.507058,-75.546583,38.92,152.02,2.0,completed,
16627,9600,8260,2025-06-28 22:22:31,2025-06-28 22:36:31,2025-06-28 23:11:31,43.945985,-78.588981,44.531042,-79.362655,18.81,72.25,1.5,completed,
16628,5641,8078,2025-10-28 21:40:59,2025-10-28 21:44:59,2025-10-28 22:00:59,43.864157,-70.386194,45.425515,-79.457794,36.4,72.3,1.0,completed,
16629,5638,2025,2026-03-02 21:37:56,2026-03-02 21:45:56,2026-03-02 22:15:56,44.085275,-72.134953,45.1674,-75.853349,15.58,40.77,1.0,completed,
16630,9417,712,2025-09-05 07:31:27,,,44.718348,-66.084825,44.110177,-74.999681,0,0,1.0,requested,
16631,9880,8926,2026-03-05 14:03:49,,,43.394862,-69.627279,44.572894,-71.789366,0,0,1.0,requested,
16632,6330,8914,2026-05-04 13:32:20,2026-05-04 13:47:20,2026-05-04 14:37:20,45.398144,-71.066766,45.091319,-78.597962,37.82,104.02,1.2,completed,
16633,7209,5659,2025-12-06 16:12:03,2025-12-06 16:22:03,2025-12-06 16:38:03,43.840193,-77.668275,43.282058,-78.998031,28.43,58.35,1.0,completed,
16634,27,6397,2025-03-30 07:57:12,2025-03-30 08:03:12,2025-03-30 08:10:12,43.230688,-79.042883,44.979877,-65.487212,39.6,74.75,1.0,completed,
16635,2908,3321,2025-10-12 20:18:15,2025-10-12 20:20:15,2025-10-12 20:46:15,44.629719,-63.560939,43.892071,-71.436143,20.58,72.17,1.5,completed,
16636,6979,2145,2025-06-28 11:05:50,,,44.622662,-72.407324,44.937526,-71.044806,0,0,1.0,cancelled,driver_cancelled
16637,3582,950,2025-09-30 12:35:45,2025-09-30 12:48:45,2025-09-30 13:00:45,45.196519,-79.096169,45.08857,-74.935547,17.85,38.44,1.0,completed,
16638,2204,9650,2025-06-06 11:31:22,2025-06-06 11:37:22,2025-06-06 12:00:22,44.84492,-74.80903,43.065214,-72.587576,29.94,95.17,1.5,completed,
16639,5157,324,2025-10-23 15:59:46,2025-10-23 16:05:46,2025-10-23 16:19:46,43.487933,-71.707059,44.289969,-72.050714,28.83,87.53,1.5,completed,
16640,2303,8576,2025-09-08 11:25:29,2025-09-08 11:36:29,2025-09-08 12:28:29,44.318574,-65.545295,45.27724,-73.416369,9.79,38.33,1.0,completed,
16641,7861,8725,2025-08-15 21:35:13,2025-08-15 21:49:13,2025-08-15 22:49:13,45.389708,-69.023242,43.778471,-65.412923,20.71,60.24,1.0,completed,
16642,4164,1144,2026-05-27 20:05:46,2026-05-27 20:07:46,2026-05-27 20:37:46,44.896878,-69.905432,45.319453,-74.798704,34.21,73.37,1.0,completed,
16643,6297,1970,2025-05-08 16:53:22,2025-05-08 16:58:22,2025-05-08 17:08:22,43.758877,-74.127444,44.779862,-63.81879,21.45,44.04,1.0,completed,
16644,1731,784,2026-03-02 23:33:52,,,45.173001,-73.871539,43.111931,-65.883386,0,0,1.0,cancelled,rider_cancelled
16645,9734,4003,2026-02-01 05:34:46,2026-02-01 05:48:46,2026-02-01 06:43:46,43.178078,-70.857204,43.715341,-70.188989,25.16,99.42,1.5,completed,
16646,884,7386,2025-01-21 18:28:43,2025-01-21 18:32:43,2025-01-21 19:06:43,44.225323,-76.774411,43.063003,-71.513883,31.89,70.71,1.0,completed,
16647,7558,9572,2025-03-10 01:38:25,2025-03-10 01:48:25,2025-03-10 02:35:25,45.409585,-72.499289,44.632775,-74.984185,15.03,45.75,1.0,completed,
16648,6521,1249,2025-01-07 18:42:24,2025-01-07 18:49:24,2025-01-07 19:04:24,44.880989,-76.426162,45.145153,-68.037668,38.46,113.33,1.5,completed,
16649,9047,8326,2025-05-18 16:44:30,2025-05-18 16:54:30,2025-05-18 17:42:30,44.043941,-68.722637,44.52039,-75.63434,34.13,79.53,1.0,completed,
16650,6489,8240,2025-03-07 12:36:16,2025-03-07 12:40:16,2025-03-07 12:53:16,43.502163,-71.640034,44.532781,-69.625916,39.72,77.06,1.0,completed,
16651,2623,6117,2025-02-03 14:10:23,2025-02-03 14:16:23,2025-02-03 14:32:23,44.056773,-76.135879,44.74817,-78.998832,23.7,100.15,2.0,completed,
16652,5252,6982,2025-10-02 05:23:09,2025-10-02 05:26:09,2025-10-02 06:19:09,44.483548,-76.167893,44.687289,-75.044276,13.44,54.08,1.2,completed,
16653,7118,8095,2026-01-29 05:17:34,,,45.118765,-69.828066,44.060279,-66.149006,0,0,1.0,cancelled,rider_cancelled
16654,6380,7893,2026-01-20 04:03:42,2026-01-20 04:06:42,2026-01-20 04:19:42,44.346127,-71.458855,44.172645,-74.803947,17.49,76.31,2.0,completed,
16655,8203,4358,2026-04-12 15:09:25,2026-04-12 15:14:25,2026-04-12 15:36:25,44.32912,-76.035418,44.672864,-78.633481,26.95,86.79,1.5,completed,
16656,3978,3252,2025-12-01 16:01:34,2025-12-01 16:07:34,2025-12-01 17:02:34,44.497321,-75.272077,44.843322,-66.692194,9.14,38.25,1.0,completed,
16657,2934,5739,2025-01-23 07:57:56,2025-01-23 07:59:56,2025-01-23 08:18:56,44.368827,-63.747203,45.030039,-74.819683,36.8,74.05,1.0,completed,
16658,8669,5081,2026-07-13 03:40:15,2026-07-13 03:46:15,2026-07-13 04:08:15,43.105923,-63.792091,43.213726,-73.350972,16.72,47.95,1.2,completed,
16659,1543,2062,2025-04-19 23:46:43,2025-04-19 23:50:43,2025-04-20 00:21:43,43.955213,-66.591839,43.657075,-75.626966,6.51,30.29,1.2,completed,
16660,8546,9181,2025-01-23 13:05:48,2025-01-23 13:20:48,2025-01-23 13:50:48,43.879148,-72.868131,43.805221,-69.096472,34.62,148.17,2.0,completed,
16661,9697,3644,2025-01-22 07:46:31,,,45.322479,-70.365646,43.58419,-77.907975,0,0,1.0,requested,
16662,9274,8690,2026-02-24 21:31:01,2026-02-24 21:46:01,2026-02-24 22:37:01,44.411651,-71.933202,43.753814,-77.882091,29.89,109.74,1.5,completed,
16663,3754,6616,2026-07-26 17:41:25,2026-07-26 17:55:25,2026-07-26 18:25:25,43.043647,-72.381264,43.67733,-76.913028,23.11,53.94,1.0,completed,
16664,1857,2581,2026-04-28 06:05:44,,,45.35157,-72.029174,43.570377,-78.885567,0,0,1.0,in_progress,
16665,7925,754,2025-01-04 22:18:02,2025-01-04 22:25:02,2025-01-04 23:23:02,43.041956,-74.694374,43.608676,-78.575026,7.87,74.14,2.0,completed,
16666,1204,4622,2026-02-04 21:21:53,2026-02-04 21:25:53,2026-02-04 22:07:53,43.279987,-65.767256,43.442073,-70.917344,26.09,126.72,2.0,completed,
16667,2602,4838,2025-05-26 06:23:29,2025-05-26 06:31:29,2025-05-26 07:29:29,43.449659,-78.890821,44.898775,-66.407641,3.04,28.62,1.0,completed,
16668,4315,5409,2026-01-15 21:56:01,2026-01-15 22:11:01,2026-01-15 22:42:01,44.907157,-78.042606,44.628792,-76.69885,30.16,79.96,1.2,completed,
16669,4341,5775,2025-12-18 08:24:30,2025-12-18 08:39:30,2025-12-18 09:33:30,44.893738,-76.068935,45.098954,-70.646177,23.93,63.78,1.0,completed,
16670,7314,5402,2025-06-22 04:50:39,2025-06-22 05:02:39,2025-06-22 05:37:39,44.186759,-69.57551,43.985047,-66.101824,26.59,61.78,1.0,completed,
16671,3380,8336,2026-07-18 19:52:19,,,43.113237,-69.169363,44.762053,-64.419609,0,0,1.0,requested,
16672,1455,3267,2025-12-30 02:00:43,2025-12-30 02:10:43,2025-12-30 02:55:43,45.151366,-77.401115,43.934825,-72.162403,37.15,83.76,1.0,completed,
16673,9617,8239,2026-06-29 00:47:50,2026-06-29 00:58:50,2026-06-29 01:52:50,43.139446,-64.429716,43.96437,-67.98569,1.39,24.33,1.0,completed,
16674,2746,4295,2026-05-23 03:29:59,2026-05-23 03:35:59,2026-05-23 04:26:59,43.337522,-75.763424,43.394595,-70.528945,19.14,108.69,2.0,completed,
16675,6858,2319,2025-07-18 09:25:05,,,44.85626,-70.586439,44.620158,-67.02813,0,0,1.0,requested,
16676,8017,2473,2025-08-09 05:28:36,2025-08-09 05:36:36,2025-08-09 06:31:36,43.230699,-63.902523,44.467059,-71.263255,27.41,70.22,1.0,completed,
16677,7368,7160,2026-03-26 13:35:15,2026-03-26 13:41:15,2026-03-26 14:37:15,43.39359,-67.48001,43.388717,-74.915328,22.37,61.75,1.0,completed,
16678,9142,4346,2025-05-31 20:11:05,2025-05-31 20:18:05,2025-05-31 20:58:05,43.109457,-74.932627,44.625894,-68.261631,32.89,74.56,1.0,completed,
16679,6703,2349,2025-08-16 20:33:52,,,44.656517,-74.714364,43.698459,-75.416317,0,0,1.0,requested,
16680,6843,2879,2026-01-19 11:31:28,2026-01-19 11:33:28,2026-01-19 12:21:28,45.026649,-73.670374,43.558062,-67.565752,1.25,21.99,1.0,completed,
16681,826,9481,2025-10-18 04:01:04,,,44.071389,-76.486887,44.347368,-78.726133,0,0,1.0,cancelled,driver_cancelled
16682,6370,5929,2025-06-21 16:39:02,2025-06-21 16:47:02,2025-06-21 17:32:02,43.409197,-78.423636,43.371263,-63.55916,2.26,22.7,1.0,completed,
16683,4251,5849,2026-01-15 01:01:04,,,44.779978,-72.741425,44.391494,-63.623574,0,0,1.0,requested,
16684,757,2445,2025-05-07 19:55:47,2025-05-07 20:10:47,2025-05-07 20:25:47,43.988249,-70.068122,45.496862,-78.379023,19.09,41.66,1.0,completed,
16685,8960,2900,2025-07-29 14:54:18,2025-07-29 15:07:18,2025-07-29 15:37:18,43.420282,-72.261635,45.167435,-71.688495,34.7,148.45,2.0,completed,
16686,8375,6597,2026-01-17 15:38:12,2026-01-17 15:52:12,2026-01-17 16:38:12,45.49328,-77.61989,45.243859,-79.401151,33.44,155.24,2.0,completed,
16687,3664,7945,2025-09-15 13:21:33,2025-09-15 13:35:33,2025-09-15 13:57:33,43.201788,-68.602858,43.837212,-67.452454,19.48,44.79,1.0,completed,
16688,8963,2484,2025-06-07 23:43:37,2025-06-07 23:56:37,2025-06-08 00:42:37,43.445614,-69.724651,43.936457,-70.288449,39.58,176.73,2.0,completed,
16689,9453,7649,2025-07-12 06:04:44,2025-07-12 06:19:44,2025-07-12 07:01:44,45.499334,-74.840173,43.893162,-76.82488,32.94,75.34,1.0,completed,
16690,8732,766,2025-08-18 21:39:03,,,43.144586,-71.581805,43.994571,-77.845204,0,0,1.0,requested,
16691,5027,4605,2025-10-14 10:10:11,,,43.567378,-75.691319,43.80766,-72.858375,0,0,1.0,in_progress,
16692,3409,854,2025-03-06 12:06:25,2025-03-06 12:21:25,2025-03-06 12:50:25,43.722239,-67.672444,45.194058,-69.691627,5.6,22.95,1.0,completed,
16693,4130,1502,2026-01-27 19:11:47,2026-01-27 19:15:47,2026-01-27 20:02:47,44.741478,-76.129561,45.091895,-65.1602,20.6,55.5,1.0,completed,
16694,5114,2973,2025-03-19 08:54:59,,,44.450878,-70.643349,43.280915,-71.642283,0,0,1.0,cancelled,other
16695,8661,3112,2025-06-08 22:04:27,2025-06-08 22:13:27,2025-06-08 22:47:27,44.562358,-73.114953,43.764684,-75.048618,3.14,20.39,1.0,completed,
16696,1257,8805,2025-03-16 02:39:15,2025-03-16 02:54:15,2025-03-16 03:16:15,45.134879,-74.445296,43.580701,-69.381335,6.51,26.51,1.2,completed,
16697,7348,6307,2025-07-22 09:37:09,2025-07-22 09:47:09,2025-07-22 10:41:09,44.15865,-79.290799,43.791251,-73.232213,26.12,81.13,1.2,completed,
16698,9114,4062,2026-03-15 08:13:04,2026-03-15 08:22:04,2026-03-15 08:45:04,43.398439,-79.080706,45.057645,-79.093444,23.68,78.73,1.5,completed,
16699,2414,5184,2026-01-20 15:18:52,2026-01-20 15:26:52,2026-01-20 15:59:52,43.171706,-73.259317,43.302075,-68.436754,33.84,88.52,1.2,completed,
16700,3722,5680,2026-07-25 01:47:13,2026-07-25 01:50:13,2026-07-25 02:09:13,44.341038,-66.480979,44.987535,-66.303746,25.66,54.55,1.0,completed,
16701,6320,7931,2025-08-19 06:24:23,2025-08-19 06:35:23,2025-08-19 07:15:23,44.20801,-64.044393,45.183537,-75.293589,4.3,49.05,2.0,completed,
16702,7699,9181,2025-03-28 20:07:08,,,43.162305,-79.296467,43.442721,-67.439443,0,0,1.0,cancelled,rider_cancelled
16703,6132,3442,2025-02-11 11:51:12,,,45.261012,-77.835542,44.226595,-75.778837,0,0,1.0,in_progress,
16704,7550,6898,2026-01-13 14:34:40,2026-01-13 14:36:40,2026-01-13 14:44:40,44.767275,-69.579373,44.158894,-66.225928,15.53,32.98,1.0,completed,
16705,397,5292,2025-09-21 01:27:48,,,44.464041,-77.746483,44.705622,-63.828703,0,0,1.0,requested,
16706,8419,5773,2025-02-02 14:12:17,2025-02-02 14:15:17,2025-02-02 14:28:17,43.73167,-76.926583,44.2328,-78.688633,12.11,28.74,1.0,completed,
16707,7970,7515,2025-10-28 02:10:20,2025-10-28 02:14:20,2025-10-28 02:56:20,44.049022,-63.830192,44.068059,-79.456932,17.71,48.69,1.0,completed,
16708,4793,7995,2025-01-06 00:50:13,2025-01-06 00:58:13,2025-01-06 01:27:13,44.974663,-76.418315,44.730637,-74.441922,12.25,34.59,1.0,completed,
16709,6112,2743,2025-01-20 19:30:29,2025-01-20 19:41:29,2025-01-20 20:18:29,44.116598,-71.556894,45.064583,-69.17389,5.18,25.02,1.0,completed,
16710,4039,2237,2025-04-03 05:25:36,2025-04-03 05:34:36,2025-04-03 06:22:36,44.816507,-71.285648,44.331691,-65.60483,20.81,112.43,2.0,completed,
16711,1637,8646,2025-07-13 02:18:20,2025-07-13 02:32:20,2025-07-13 03:13:20,44.759135,-65.868336,44.109762,-76.869392,19.85,78.13,1.5,completed,
16712,6389,4721,2025-06-29 19:16:22,2025-06-29 19:22:22,2025-06-29 19:49:22,43.92121,-64.010531,43.401043,-64.088273,15.06,58.21,1.5,completed,
16713,4367,5038,2026-06-18 12:57:29,2026-06-18 13:05:29,2026-06-18 13:23:29,45.286517,-71.146494,43.356339,-68.265859,15.75,36.86,1.0,completed,
16714,6680,440,2026-01-03 17:21:49,2026-01-03 17:28:49,2026-01-03 17:59:49,43.240429,-69.766895,43.258981,-69.956615,4.86,22.36,1.0,completed,
16715,2735,5042,2025-01-10 12:46:33,2025-01-10 12:57:33,2025-01-10 13:09:33,43.36356,-73.643557,43.617295,-66.255437,11.11,26.64,1.0,completed,
16716,3255,9513,2025-04-29 21:08:08,2025-04-29 21:12:08,2025-04-29 21:42:08,44.422212,-64.919109,44.070332,-75.355965,35.45,75.54,1.0,completed,
16717,5367,3049,2025-09-30 07:54:34,2025-09-30 08:05:34,2025-09-30 08:38:34,44.7752,-65.559949,43.073434,-72.124865,32.13,70.78,1.0,completed,
16718,5133,8332,2025-10-19 21:21:08,2025-10-19 21:24:08,2025-10-19 22:01:08,45.240398,-76.716376,45.05176,-72.719781,33.38,89.24,1.2,completed,
16719,9105,6334,2026-02-15 08:09:25,2026-02-15 08:19:25,2026-02-15 09:19:25,43.010713,-70.980113,44.148266,-65.369871,22.31,94.56,1.5,completed,
16720,7338,8922,2025-02-04 07:02:37,,,43.292534,-64.227283,43.186591,-73.820731,0,0,1.0,cancelled,rider_no_show
16721,7513,8881,2025-09-01 13:41:26,2025-09-01 13:51:26,2025-09-01 14:32:26,44.044582,-66.388748,43.5341,-71.715128,18.18,49.16,1.0,completed,
16722,4990,7533,2025-04-05 01:44:34,2025-04-05 01:58:34,2025-04-05 02:31:34,44.310985,-75.956204,43.643398,-74.004436,7.45,27.59,1.0,completed,
16723,7035,9076,2026-01-28 17:46:16,2026-01-28 17:55:16,2026-01-28 18:48:16,44.918724,-78.053702,43.673152,-69.312031,33.41,80.02,1.0,completed,
16724,2316,2002,2026-03-17 09:33:31,2026-03-17 09:35:31,2026-03-17 10:31:31,44.739709,-72.232921,44.248664,-75.489548,28.78,109.45,1.5,completed,
16725,573,3892,2026-04-12 22:33:41,2026-04-12 22:45:41,2026-04-12 23:25:41,43.614793,-71.451848,45.013224,-74.932828,19.62,77.0,1.5,completed,
16726,5629,159,2026-07-20 04:47:30,,,44.198879,-74.201018,44.870015,-68.431386,0,0,1.0,cancelled,rider_cancelled
16727,8470,5870,2025-10-24 19:17:37,2025-10-24 19:30:37,2025-10-24 20:15:37,43.986214,-76.550511,44.838438,-76.228975,16.2,47.1,1.0,completed,
16728,8824,4881,2026-03-23 23:56:01,2026-03-24 00:10:01,2026-03-24 00:53:01,44.603507,-68.644499,43.062561,-74.64883,34.6,78.6,1.0,completed,
16729,7129,5005,2025-02-14 08:43:39,2025-02-14 08:51:39,2025-02-14 09:15:39,44.131816,-72.040109,44.707436,-74.713158,18.98,44.62,1.0,completed,
16730,2538,7541,2025-07-07 08:30:57,2025-07-07 08:40:57,2025-07-07 09:06:57,43.117412,-77.395118,43.639205,-78.238412,19.8,56.1,1.2,completed,
16731,3966,6205,2025-06-21 12:10:30,2025-06-21 12:22:30,2025-06-21 13:09:30,44.891828,-74.237357,44.534355,-79.435726,35.23,162.21,2.0,completed,
16732,8681,8313,2025-03-14 21:32:48,2025-03-14 21:42:48,2025-03-14 21:55:48,43.744767,-77.194573,43.510784,-67.438122,20.38,64.82,1.5,completed,
16733,2426,5153,2025-05-03 05:07:06,2025-05-03 05:13:06,2025-05-03 05:30:06,43.384275,-79.23095,45.25074,-65.95979,1.36,22.66,2.0,completed,
16734,5025,735,2026-05-01 14:07:26,2026-05-01 14:16:26,2026-05-01 14:55:26,43.433223,-77.715352,43.902481,-68.615684,15.16,64.77,1.5,completed,
16735,351,9104,2025-12-15 18:07:50,2025-12-15 18:22:50,2025-12-15 19:04:50,44.144093,-63.810862,43.671912,-73.024637,4.76,39.05,1.5,completed,
16736,4246,5618,2025-08-25 17:36:26,2025-08-25 17:46:26,2025-08-25 18:22:26,44.685765,-71.264846,43.210414,-63.925552,7.8,29.25,1.0,completed,
16737,7933,7685,2026-07-03 16:10:35,,,44.924729,-66.739424,44.746939,-76.602433,0,0,1.0,cancelled,rider_no_show
16738,2327,9860,2025-06-15 20:29:38,2025-06-15 20:36:38,2025-06-15 21:28:38,45.295422,-72.969382,44.784939,-74.582044,14.59,70.1,1.5,completed,
16739,2661,4348,2026-06-29 03:39:17,2026-06-29 03:42:17,2026-06-29 04:03:17,45.17169,-65.279764,45.402222,-76.515578,10.21,56.44,2.0,completed,
16740,7201,5519,2026-03-10 08:16:46,2026-03-10 08:28:46,2026-03-10 09:22:46,43.033885,-69.397111,43.126169,-75.598183,21.63,59.75,1.0,completed,
16741,3241,3946,2025-02-02 13:45:35,2025-02-02 13:50:35,2025-02-02 14:04:35,44.556493,-67.753998,43.611883,-78.573726,22.73,47.68,1.0,completed,
16742,82,8328,2026-01-31 15:14:13,2026-01-31 15:16:13,2026-01-31 15:28:13,44.097676,-64.315086,44.453491,-69.306907,26.64,64.58,1.2,completed,
